2021년 04월 04일,1.181938,1.163331,1.192717,1.153394
2021년 04월 05일,1.211655,1.182041,1.225130,1.162444
2021년 04월 06일,1.251885,1.211708,1.337037,1.191666
2021년 04월 07일,1.174041,1.251906,1.289109,1.160138
2021년 04월 08일,1.218895,1.172356,1.224185,1.170494
2021년 04월 09일,1.201904,1.218713,1.228863,1.192572
2021년 04월 10일,1.217928,1.202072,1.250884,1.194880
2021년 04월 11일,1.263122,1.217913,1.289768,1.199939
2021년 04월 12일,1.315495,1.263286,1.349398,1.263286
2021년 04월 13일,1.412372,1.315437,1.436732,1.283105
2021년 04월 14일,1.451656,1.412445,1.556575,1.354682
2021년 04월 15일,1.478656,1.451791,1.491909,1.412216
2021년 04월 16일,1.410876,1.478676,1.518048,1.335989
2021년 04월 17일,1.370865,1.410760,1.456770,1.358862
2021년 04월 18일,1.276922,1.370757,1.381278,1.079095
2021년 04월 19일,1.195854,1.276862,1.323119,1.172362
2021년 04월 20일,1.267353,1.195932,1.281106,1.130005
2021년 04월 21일,1.204510,1.267413,1.286353,1.198899
2021년 04월 22일,1.146340,1.204413,1.278737,1.118130
2021년 04월 23일,1.156832,1.146238,1.166003,0.943800
2021년 04월 24일,1.102116,1.156749,1.196083,1.095954
2021년 04월 25일,1.089866,1.102718,1.145999,1.020446
2021년 04월 26일,1.234457,1.090052,1.249866,1.082019
2021년 04월 27일,1.307929,1.234764,1.332599,1.226349
2021년 04월 28일,1.336893,1.307518,1.348450,1.235023
2021년 04월 29일,1.306997,1.336898,1.410300,1.268125
2021년 04월 30일,1.352103,1.306927,1.369855,1.287617
2021년 05월 01일,1.351805,1.352141,1.367594,1.316824
2021년 05월 02일,1.326586,1.351363,1.354633,1.295216
2021년 05월 03일,1.362160,1.326653,1.379869,1.321542
2021년 05월 04일,1.288982,1.279281,1.307430,1.275654
2021년 05월 05일,1.477996,1.289998,1.493147,1.289998
2021년 05월 06일,1.647846,1.478105,1.699582,1.429214
2021년 05월 07일,1.653198,1.647695,1.744980,1.528678
2021년 05월 08일,1.620694,1.653346,1.653346,1.562272
2021년 05월 09일,1.769900,1.620722,1.829195,1.576467
2021년 05월 10일,1.643057,1.771404,1.822552,1.525797
2021년 05월 11일,1.763466,1.642677,1.777945,1.598038
2021년 05월 12일,1.567691,1.763217,1.819243,1.549797
2021년 05월 13일,1.929455,1.567603,1.969697,1.500360
2021년 05월 14일,2.005568,1.929135,2.039183,1.812333
2021년 05월 15일,2.171991,2.005761,2.372682,1.971187
2021년 05월 16일,2.300278,2.172146,2.460070,2.016740
2021년 05월 17일,2.031362,2.300307,2.325914,1.921478
2021년 05월 18일,2.005655,2.031317,2.146240,1.972872
2021년 05월 19일,1.471705,2.005473,2.026881,1.023098
2021년 05월 20일,1.803268,1.471770,1.939424,1.332379
2021년 05월 21일,1.547610,1.803270,1.866117,1.324681
2021년 05월 22일,1.463110,1.547614,1.597507,1.368931
2021년 05월 23일,1.315168,1.462989,1.537088,1.052620
2021년 05월 24일,1.547325,1.315018,1.595696,1.266258
2021년 05월 25일,1.552066,1.547467,1.648428,1.437550
2021년 05월 26일,1.777995,1.551991,1.827989,1.551991
2021년 05월 27일,1.645150,1.778123,1.783682,1.610013
2021년 05월 28일,1.512244,1.645150,1.675289,1.452514
2021년 05월 29일,1.401423,1.512309,1.559352,1.335377
2021년 05월 30일,1.575797,1.401528,1.687350,1.351712
2021년 05월 31일,1.739981,1.575683,1.748960,1.528023
2021년 06월 01일,1.735191,1.739860,1.777924,1.657037
2021년 06월 02일,1.753108,1.735191,1.802463,1.719208
2021년 06월 03일,1.844539,1.753119,1.888235,1.717060
2021년 06월 04일,1.709007,1.844313,1.847545,1.611868
2021년 06월 05일,1.658058,1.709081,1.781766,1.611474
2021년 06월 06일,1.675504,1.658024,1.704962,1.646338
2021년 06월 07일,1.564406,1.675336,1.740869,1.552949
2021년 06월 08일,1.585148,1.565180,1.594620,1.402291
2021년 06월 09일,1.624769,1.582144,1.632885,1.484039
2021년 06월 10일,1.531499,1.624910,1.636207,1.508536
2021년 06월 11일,1.436004,1.531531,1.545059,1.419333
2021년 06월 12일,1.477178,1.436233,1.492281,1.357757
2021년 06월 13일,1.558645,1.477265,1.579148,1.400833
2021년 06월 14일,1.575848,1.558489,1.593421,1.508744
2021년 06월 15일,1.556513,1.575679,1.610409,1.544820
2021년 06월 16일,1.483329,1.556441,1.574656,1.474576
2021년 06월 17일,1.481025,1.484275,1.538041,1.457983
2021년 06월 18일,1.412945,1.480926,1.492570,1.375567
2021년 06월 19일,1.385523,1.412691,1.440531,1.383759
2021년 06월 20일,1.426877,1.385596,1.426877,1.306566
2021년 06월 21일,1.175748,1.426887,1.426887,1.168048
2021년 06월 22일,1.151981,1.175748,1.262511,1.001011
2021년 06월 23일,1.250572,1.151981,1.306465,1.109989
2021년 06월 24일,1.357038,1.250570,1.397310,1.202887
2021년 06월 25일,1.254732,1.357038,1.395833,1.244899
2021년 06월 26일,1.251660,1.254665,1.291016,1.198520
2021년 06월 27일,1.335523,1.251660,1.347845,1.241291
2021년 06월 28일,1.324686,1.336319,1.349090,1.304421
2021년 06월 29일,1.371166,1.326043,1.419561,1.319506
2021년 06월 30일,1.383782,1.371166,1.398391,1.286538
2021년 07월 01일,1.333002,1.383798,1.384003,1.303681
2021년 07월 02일,1.395476,1.333002,1.395578,1.286069
2021년 07월 03일,1.420936,1.395478,1.440685,1.358768
2021년 07월 04일,1.461623,1.420936,1.494345,1.420712
2021년 07월 05일,1.404092,1.461305,1.461449,1.378376
2021년 07월 06일,1.416315,1.404049,1.456571,1.392450
2021년 07월 07일,1.403788,1.416312,1.440092,1.400184
2021년 07월 08일,1.332361,1.403818,1.406031,1.329416
2021년 07월 09일,1.349457,1.332361,1.372124,1.290265
2021년 07월 10일,1.335667,1.349646,1.365446,1.318338
2021년 07월 11일,1.347893,1.335252,1.366342,1.323151
2021년 07월 12일,1.314717,1.347898,1.373071,1.292231
2021년 07월 13일,1.264909,1.314717,1.320735,1.250703
2021년 07월 14일,1.263111,1.264970,1.288739,1.199061
2021년 07월 15일,1.224996,1.263139,1.288609,1.206000
2021년 07월 16일,1.171591,1.225337,1.243504,1.165989
2021년 07월 17일,1.171255,1.171591,1.194296,1.150659
2021년 07월 18일,1.182306,1.171333,1.218066,1.168231
2021년 07월 19일,1.121185,1.182284,1.190869,1.116718
2021년 07월 20일,1.054526,1.122328,1.134108,1.021146
2021년 07월 21일,1.169694,1.054526,1.221121,1.037226
2021년 07월 22일,1.185875,1.169694,1.205136,1.150267
2021년 07월 23일,1.205386,1.185634,1.206692,1.147027
2021년 07월 24일,1.215002,1.205285,1.223699,1.197844
2021년 07월 25일,1.228135,1.216000,1.236100,1.191199
2021년 07월 26일,1.255189,1.228191,1.397445,1.222583
2021년 07월 27일,1.280459,1.255189,1.315066,1.215022
2021년 07월 28일,1.285905,1.280445,1.316853,1.258600
2021년 07월 29일,1.283174,1.285926,1.298612,1.258837
2021년 07월 30일,1.309264,1.283687,1.317246,1.249068
2021년 07월 31일,1.316564,1.310376,1.332062,1.289640
2021년 08월 01일,1.316261,1.317785,1.386836,1.299556
2021년 08월 02일,1.308646,1.314328,1.348538,1.296125
2021년 08월 03일,1.364798,1.308642,1.382237,1.262617
2021년 08월 04일,1.375899,1.364798,1.392984,1.323706
2021년 08월 05일,1.385851,1.375899,1.397226,1.338999
2021년 08월 06일,1.401097,1.385853,1.424327,1.362160
2021년 08월 07일,1.474126,1.401097,1.484586,1.395782
2021년 08월 08일,1.426360,1.473547,1.494270,1.407680
2021년 08월 09일,1.475207,1.426225,1.498745,1.394693
2021년 08월 10일,1.676848,1.475392,1.699446,1.457631
2021년 08월 11일,1.797860,1.677621,1.891673,1.670299
2021년 08월 12일,1.828825,1.797574,1.866915,1.680822
2021년 08월 13일,2.136970,1.828825,2.147470,1.823268
2021년 08월 14일,2.188948,2.136970,2.250961,2.088957
2021년 08월 15일,2.167872,2.188792,2.249311,2.032076
2021년 08월 16일,2.072858,2.166907,2.196253,2.048493
2,.,0,4,8,4,9,3
2,.,0,4,8,4,9,3
2,.,0,4,8,4,9,3
2,.,0,4,8,4,9,3
2,.,0,4,8,4,9,3
2021년 08월 16일,2.072858,2.166907,2.196253,2.048493
