2015년 04월 18일,223.4,222.6,224.5,220.6
2015년 04월 19일,223.0,223.4,226.9,222.0
2015년 04월 20일,224.2,223.0,226.7,221.6
2015년 04월 21일,233.7,224.2,235.3,223.3
2015년 04월 22일,233.8,233.7,238.4,231.8
2015년 04월 23일,235.4,233.8,236.1,232.6
2015년 04월 24일,231.1,235.4,236.6,229.1
2015년 04월 25일,226.1,231.1,232.3,223.1
2015년 04월 26일,218.7,226.1,226.7,214.1
2015년 04월 27일,229.0,218.7,242.6,216.6
2015년 04월 28일,225.8,229.0,229.9,222.0
2015년 04월 29일,225.4,225.8,227.2,222.3
2015년 04월 30일,235.8,225.4,240.0,224.7
2015년 05월 01일,233.2,235.8,239.4,232.4
2015년 05월 02일,235.3,233.2,236.4,231.7
2015년 05월 03일,240.0,235.3,243.6,233.8
2015년 05월 04일,239.0,240.0,243.2,237.4
2015년 05월 05일,235.8,239.0,239.6,231.8
2015년 05월 06일,230.0,235.8,237.1,228.2
2015년 05월 07일,237.7,230.0,240.3,228.3
2015년 05월 08일,243.7,237.7,247.0,235.8
2015년 05월 09일,241.4,243.7,247.9,238.5
2015년 05월 10일,240.0,241.4,244.8,238.2
2015년 05월 11일,241.8,240.0,243.9,238.9
2015년 05월 12일,241.6,241.8,243.0,239.2
2015년 05월 13일,236.4,241.6,243.9,234.1
2015년 05월 14일,236.9,236.4,239.2,232.4
2015년 05월 15일,237.2,236.9,238.8,235.5
2015년 05월 16일,236.2,237.2,237.8,234.6
2015년 05월 17일,236.3,236.2,237.8,235.4
2015년 05월 18일,232.6,236.3,237.1,231.5
2015년 05월 19일,232.0,232.6,234.5,231.3
2015년 05월 20일,234.0,232.0,235.2,231.5
2015년 05월 21일,235.4,234.0,236.6,233.6
2015년 05월 22일,240.4,235.4,242.0,234.6
2015년 05월 23일,238.9,240.4,241.7,238.1
2015년 05월 24일,241.0,238.9,242.4,237.5
2015년 05월 25일,237.4,241.0,241.8,235.8
2015년 05월 26일,237.8,237.4,239.0,235.6
2015년 05월 27일,237.3,237.8,238.9,235.9
2015년 05월 28일,237.3,237.3,238.4,236.2
2015년 05월 29일,237.0,237.3,237.9,235.1
2015년 05월 30일,233.2,237.0,237.1,231.6
2015년 05월 31일,229.8,233.2,234.0,229.1
2015년 06월 01일,223.1,229.8,231.8,221.0
2015년 06월 02일,225.7,223.1,227.4,222.3
2015년 06월 03일,225.6,225.7,227.9,223.7
2015년 06월 04일,224.2,225.6,226.7,223.5
2015년 06월 05일,225.3,224.2,226.4,222.1
2015년 06월 06일,224.7,225.3,225.8,223.5
2015년 06월 07일,223.5,224.7,226.4,222.2
2015년 06월 08일,228.6,223.5,229.9,223.0
2015년 06월 09일,229.6,228.6,231.4,227.5
2015년 06월 10일,228.8,229.6,230.4,227.8
2015년 06월 11일,229.9,228.8,230.6,228.5
2015년 06월 12일,230.5,229.9,231.6,229.3
2015년 06월 13일,232.5,230.5,233.1,229.0
2015년 06월 14일,233.8,232.5,235.5,232.1
2015년 06월 15일,237.0,233.8,238.6,233.3
2015년 06월 16일,249.8,237.0,254.1,235.7
2015년 06월 17일,247.4,249.8,258.5,245.1
2015년 06월 18일,248.4,247.4,251.9,242.5
2015년 06월 19일,244.1,248.4,250.8,243.6
2015년 06월 20일,245.0,244.1,246.6,238.7
2015년 06월 21일,244.1,245.0,246.0,240.9
2015년 06월 22일,247.5,244.1,248.6,243.2
2015년 06월 23일,243.8,247.5,247.7,242.3
2015년 06월 24일,240.6,243.8,244.5,239.1
2015년 06월 25일,242.6,240.6,243.6,239.3
2015년 06월 26일,242.9,242.6,243.5,240.1
2015년 06월 27일,250.7,242.9,251.6,241.8
2015년 06월 28일,248.9,250.7,251.6,246.6
2015년 06월 29일,257.0,248.9,257.5,248.0
2015년 06월 30일,264.1,257.0,268.7,255.4
2015년 07월 01일,257.6,264.1,265.0,254.4
2015년 07월 02일,254.9,257.6,261.3,253.1
2015년 07월 03일,255.4,254.9,256.7,252.4
2015년 07월 04일,260.5,255.4,261.1,253.4
2015년 07월 05일,270.1,260.5,274.1,257.6
2015년 07월 06일,269.1,270.1,277.5,266.5
2015년 07월 07일,266.2,269.1,271.3,263.2
2015년 07월 08일,268.6,266.2,273.6,263.2
2015년 07월 09일,269.1,268.6,272.3,265.1
2015년 07월 10일,283.6,269.1,297.9,266.9
2015년 07월 11일,292.0,283.6,298.8,282.3
2015년 07월 12일,310.4,292.0,315.9,291.3
2015년 07월 13일,290.4,310.4,310.9,276.9
2015년 07월 14일,287.0,290.4,297.0,285.2
2015년 07월 15일,283.4,287.0,292.9,283.2
2015년 07월 16일,276.6,283.4,290.8,273.3
2015년 07월 17일,279.6,276.6,280.8,271.2
2015년 07월 18일,274.0,279.6,282.5,243.2
2015년 07월 19일,273.2,274.0,277.1,271.9
2015년 07월 20일,277.7,273.2,278.9,271.8
2015년 07월 21일,275.1,277.7,281.0,274.2
2015년 07월 22일,276.5,275.1,277.4,273.1
2015년 07월 23일,275.5,276.5,277.9,274.5
2015년 07월 24일,288.4,275.5,289.8,274.3
2015년 07월 25일,288.7,288.4,291.2,284.7
2015년 07월 26일,291.8,288.7,293.3,286.8
2015년 07월 27일,293.0,291.8,295.8,285.4
2015년 07월 28일,293.7,293.0,296.7,291.7
2015년 07월 29일,288.4,293.7,294.7,286.9
2015년 07월 30일,287.0,288.4,289.9,284.9
2015년 07월 31일,283.7,287.0,288.7,280.8
2015년 08월 01일,280.5,283.7,284.5,276.3
2015년 08월 02일,281.4,280.5,282.5,275.9
2015년 08월 03일,281.6,281.4,285.0,278.9
2015년 08월 04일,284.3,281.6,285.7,279.6
2015년 08월 05일,281.7,284.3,285.5,280.5
2015년 08월 06일,278.0,281.7,282.0,276.5
2015년 08월 07일,277.9,278.0,279.6,274.3
2015년 08월 08일,258.6,277.9,278.9,257.4
2015년 08월 09일,263.9,258.6,266.8,258.6
2015년 08월 10일,263.3,263.9,266.6,260.5
2015년 08월 11일,269.0,263.3,269.9,261.4
2015년 08월 12일,267.7,269.0,271.5,263.7
2015년 08월 13일,263.4,267.7,268.4,261.3
2015년 08월 14일,265.0,263.4,267.2,260.2
2015년 08월 15일,260.5,265.0,266.5,259.4
2015년 08월 16일,257.1,260.5,261.9,254.6
2015년 08월 17일,257.1,257.1,259.9,252.9
2015년 08월 18일,246.7,257.1,257.5,245.7
2015년 08월 19일,226.0,246.7,247.9,214.3
2015년 08월 20일,234.7,226.0,238.0,225.5
2015년 08월 21일,232.4,234.7,236.3,230.5
2015년 08월 22일,229.5,232.4,235.1,221.0
2015년 08월 23일,226.8,229.5,232.7,224.3
2015년 08월 24일,211.4,226.8,228.4,207.8
2015년 08월 25일,220.5,211.4,226.6,196.3
2015년 08월 26일,225.0,220.5,230.7,218.8
2015년 08월 27일,222.7,225.0,228.4,222.0
2015년 08월 28일,231.6,222.7,234.8,219.6
2015년 08월 29일,228.5,231.6,233.1,226.4
2015년 08월 30일,228.4,228.5,232.3,225.4
2015년 08월 31일,229.5,228.4,231.8,224.2
2015년 09월 01일,227.2,229.5,231.4,225.8
2015년 09월 02일,228.6,227.2,230.6,225.6
2015년 09월 03일,226.2,228.6,229.6,225.4
2015년 09월 04일,230.3,226.2,231.1,225.8
2015년 09월 05일,233.7,230.3,235.6,228.3
2015년 09월 06일,239.9,233.7,243.6,234.7
2015년 09월 07일,239.6,239.9,242.7,237.5
2015년 09월 08일,243.2,239.6,246.4,239.2
2015년 09월 09일,237.4,243.2,244.3,236.5
2015년 09월 10일,238.1,237.4,240.6,234.3
2015년 09월 11일,239.9,238.1,241.0,237.4
2015년 09월 12일,235.6,239.9,240.3,233.3
2015년 09월 13일,230.2,235.6,236.2,228.3
2015년 09월 14일,229.9,230.2,232.6,226.0
2015년 09월 15일,229.5,229.9,242.8,228.0
2015년 09월 16일,228.6,229.5,230.9,225.1
2015년 09월 17일,232.7,228.6,235.2,227.9
2015년 09월 18일,232.2,232.7,234.7,230.6
2015년 09월 19일,231.1,232.2,233.4,230.2
2015년 09월 20일,231.1,231.1,232.7,229.9
2015년 09월 21일,226.3,231.1,231.6,225.0
2015년 09월 22일,230.0,226.3,233.2,224.1
2015년 09월 23일,229.9,230.0,232.2,228.5
2015년 09월 24일,233.8,229.9,235.8,229.6
2015년 09월 25일,235.0,233.8,237.6,232.7
2015년 09월 26일,234.3,235.0,235.7,232.7
2015년 09월 27일,232.5,234.3,234.8,231.8
2015년 09월 28일,238.9,232.5,240.4,232.4
2015년 09월 29일,236.7,238.9,240.4,234.8
2015년 09월 30일,235.9,236.7,237.8,234.4
2015년 10월 01일,237.1,235.9,238.7,234.7
2015년 10월 02일,236.7,237.1,238.4,235.1
2015년 10월 03일,238.6,236.7,239.5,236.1
2015년 10월 04일,238.3,238.6,277.6,237.5
2015년 10월 05일,240.1,238.3,240.5,236.4
2015년 10월 06일,246.1,240.1,247.6,239.4
2015년 10월 07일,243.0,246.1,247.3,241.6
2015년 10월 08일,242.6,243.0,244.8,241.6
2015년 10월 09일,244.0,242.6,244.6,241.3
2015년 10월 10일,245.4,244.0,245.9,242.9
2015년 10월 11일,247.6,245.4,248.3,244.5
2015년 10월 12일,245.4,247.6,248.0,244.6
2015년 10월 13일,248.8,245.4,251.2,243.1
2015년 10월 14일,252.3,248.8,255.1,248.3
2015년 10월 15일,254.4,252.3,256.8,251.2
2015년 10월 16일,262.9,254.4,267.3,253.9
2015년 10월 17일,269.6,262.9,275.4,261.7
2015년 10월 18일,261.7,269.6,272.4,259.5
2015년 10월 19일,263.8,261.7,266.0,259.9
2015년 10월 20일,269.8,263.8,272.1,262.7
2015년 10월 21일,267.1,269.8,272.2,263.5
2015년 10월 22일,274.4,267.1,278.7,266.8
2015년 10월 23일,276.9,274.4,279.8,273.2
2015년 10월 24일,282.6,276.9,283.0,277.0
2015년 10월 25일,287.9,282.6,295.6,281.8
2015년 10월 26일,285.1,287.9,287.6,279.6
2015년 10월 27일,294.7,285.1,298.4,285.1
2015년 10월 28일,303.5,294.7,307.5,294.0
2015년 10월 29일,313.6,303.5,318.5,300.2
2015년 10월 30일,327.1,313.6,334.9,310.8
2015년 10월 31일,311.2,327.1,333.3,304.6
2015년 11월 01일,323.0,311.2,324.3,304.7
2015년 11월 02일,359.3,323.0,365.8,319.8
2015년 11월 03일,396.5,359.3,416.8,354.6
2015년 11월 04일,400.9,396.5,492.8,368.6
2015년 11월 05일,382.7,400.9,447.2,366.1
2015년 11월 06일,369.8,382.7,396.4,348.8
2015년 11월 07일,385.1,369.8,391.8,369.0
2015년 11월 08일,371.6,385.1,389.8,365.5
2015년 11월 09일,380.2,371.6,385.1,360.2
2015년 11월 10일,336.7,380.2,381.4,323.2
2015년 11월 11일,304.7,336.7,341.8,292.4
2015년 11월 12일,333.9,304.7,346.1,306.1
2015년 11월 13일,333.8,333.9,341.8,323.9
2015년 11월 14일,331.8,333.8,369.8,326.4
2015년 11월 15일,317.5,331.8,334.8,314.2
2015년 11월 16일,330.2,317.5,332.0,314.1
2015년 11월 17일,333.9,330.2,342.9,328.1
2015년 11월 18일,335.9,333.9,337.4,329.4
2015년 11월 19일,325.0,335.9,335.6,323.4
2015년 11월 20일,321.1,325.0,327.1,309.5
2015년 11월 21일,324.7,321.1,328.4,318.4
2015년 11월 22일,322.8,324.7,326.9,319.4
2015년 11월 23일,322.1,322.8,325.0,319.9
2015년 11월 24일,318.4,322.1,323.3,315.5
2015년 11월 25일,327.5,318.4,330.0,315.7
2015년 11월 26일,353.7,327.5,368.9,327.4
2015년 11월 27일,359.5,353.7,363.9,345.1
2015년 11월 28일,355.8,359.5,360.1,350.5
2015년 11월 29일,370.8,355.8,372.8,354.5
2015년 11월 30일,378.0,370.8,382.6,367.9
2015년 12월 01일,361.8,378.0,379.0,353.7
2015년 12월 02일,360.0,361.8,363.4,347.2
2015년 12월 03일,360.3,360.0,371.4,355.5
2015년 12월 04일,361.7,360.3,364.0,354.3
2015년 12월 05일,386.7,361.7,390.3,361.5
2015년 12월 06일,393.4,386.7,402.2,382.6
2015년 12월 07일,394.3,393.4,398.7,381.7
2015년 12월 08일,410.7,394.3,411.1,388.0
2015년 12월 09일,416.0,410.7,424.6,403.3
2015년 12월 10일,415.5,416.0,420.4,409.5
2015년 12월 11일,449.8,415.5,453.4,413.7
2015년 12월 12일,432.3,449.8,467.7,403.7
2015년 12월 13일,434.7,432.3,441.0,420.8
2015년 12월 14일,442.0,434.7,449.5,428.8
2015년 12월 15일,462.6,442.0,464.2,440.7
2015년 12월 16일,454.0,462.6,465.2,437.4
2015년 12월 17일,455.5,454.0,458.4,447.3
2015년 12월 18일,463.2,455.5,466.1,453.5
2015년 12월 19일,461.2,463.2,466.0,452.3
2015년 12월 20일,441.8,461.2,462.8,431.1
2015년 12월 21일,437.6,441.8,445.5,424.0
2015년 12월 22일,437.0,437.6,443.2,433.3
2015년 12월 23일,442.4,437.0,444.8,434.3
2015년 12월 24일,453.0,442.4,460.6,441.8
2015년 12월 25일,454.0,453.0,457.4,449.5
2015년 12월 26일,415.4,454.0,456.5,400.5
2015년 12월 27일,422.4,415.4,425.5,406.1
2015년 12월 28일,421.8,422.4,429.9,417.1
2015년 12월 29일,431.9,421.8,433.6,419.3
2015년 12월 30일,427.1,431.9,435.0,420.8
2015년 12월 31일,430.0,427.1,433.1,417.1
2016년 01월 01일,434.0,430.0,438.0,425.9
2016년 01월 02일,433.7,434.0,437.4,430.7
2016년 01월 03일,430.7,433.7,434.1,423.1
2016년 01월 04일,433.3,430.7,435.3,428.6
2016년 01월 05일,431.2,433.3,435.3,428.9
2016년 01월 06일,430.8,431.2,432.1,425.0
2016년 01월 07일,457.0,430.8,457.5,428.5
2016년 01월 08일,452.9,457.0,462.9,446.5
2016년 01월 09일,448.3,452.9,454.5,444.9
2016년 01월 10일,446.2,448.3,448.9,438.6
2016년 01월 11일,447.7,446.2,451.1,441.8
2016년 01월 12일,445.0,447.7,448.4,443.1
2016년 01월 13일,432.2,445.0,443.7,420.4
2016년 01월 14일,429.1,432.2,433.7,427.0
2016년 01월 15일,372.3,429.1,430.1,364.7
2016년 01월 16일,385.0,372.3,386.7,350.4
2016년 01월 17일,382.5,385.0,390.7,377.7
2016년 01월 18일,384.4,382.5,387.3,373.2
2016년 01월 19일,379.5,384.4,386.7,375.9
2016년 01월 20일,414.6,379.5,425.7,374.0
2016년 01월 21일,410.2,414.6,423.4,403.9
2016년 01월 22일,382.6,410.2,411.5,374.9
2016년 01월 23일,388.6,382.6,395.4,380.3
2016년 01월 24일,402.1,388.6,405.4,385.5
2016년 01월 25일,392.8,402.1,403.8,386.9
2016년 01월 26일,389.8,392.8,397.7,387.9
2016년 01월 27일,395.0,389.8,397.4,389.4
2016년 01월 28일,379.7,395.0,395.4,376.7
2016년 01월 29일,380.3,379.7,385.8,363.5
2016년 01월 30일,377.8,380.3,381.8,375.0
2016년 01월 31일,369.8,377.8,380.5,366.9
2016년 02월 01일,372.2,369.8,379.8,365.3
2016년 02월 02일,373.9,372.2,376.6,371.4
2016년 02월 03일,368.0,373.9,375.9,366.2
2016년 02월 04일,390.6,368.0,391.8,368.0
2016년 02월 05일,386.5,390.6,391.1,384.5
2016년 02월 06일,376.7,386.5,386.4,372.9
2016년 02월 07일,377.9,376.7,382.6,375.3
2016년 02월 08일,372.6,377.9,380.9,372.1
2016년 02월 09일,375.3,372.6,377.6,371.4
2016년 02월 10일,381.9,375.3,385.4,374.1
2016년 02월 11일,379.5,381.9,383.2,372.8
2016년 02월 12일,384.0,379.5,386.4,379.3
2016년 02월 13일,390.1,384.0,392.6,383.3
2016년 02월 14일,405.5,390.1,405.9,390.1
2016년 02월 15일,401.1,405.5,410.9,396.6
2016년 02월 16일,406.4,401.1,409.8,398.0
2016년 02월 17일,417.1,406.4,421.5,405.0
2016년 02월 18일,421.4,417.1,425.5,414.8
2016년 02월 19일,420.0,421.4,424.3,416.4
2016년 02월 20일,440.1,420.0,442.7,419.5
2016년 02월 21일,437.9,440.1,447.6,425.5
2016년 02월 22일,437.8,437.9,440.2,431.3
2016년 02월 23일,419.9,437.8,440.8,414.4
2016년 02월 24일,422.7,419.9,425.2,410.4
2016년 02월 25일,423.5,422.7,427.2,417.5
2016년 02월 26일,427.3,423.5,427.6,419.1
2016년 02월 27일,431.3,427.3,434.1,427.3
2016년 02월 28일,432.5,431.3,435.6,421.2
2016년 02월 29일,436.2,432.5,441.3,429.8
2016년 03월 01일,434.0,436.2,439.0,428.5
2016년 03월 02일,425.4,434.0,435.9,423.9
2016년 03월 03일,419.6,425.4,425.8,414.9
2016년 03월 04일,409.5,419.6,423.4,407.2
2016년 03월 05일,399.0,409.5,410.1,386.9
2016년 03월 06일,406.0,399.0,412.0,393.1
2016년 03월 07일,414.9,406.0,416.6,402.0
2016년 03월 08일,411.9,414.9,416.7,408.4
2016년 03월 09일,412.8,411.9,414.9,408.9
2016년 03월 10일,415.8,412.8,417.5,410.3
2016년 03월 11일,419.1,415.8,422.4,415.1
2016년 03월 12일,410.4,419.1,420.7,407.0
2016년 03월 13일,412.4,410.4,415.9,409.6
2016년 03월 14일,414.3,412.4,416.1,411.2
2016년 03월 15일,415.1,414.3,417.4,412.3
2016년 03월 16일,415.9,415.1,417.0,413.3
2016년 03월 17일,418.2,415.9,419.6,415.3
2016년 03월 18일,408.2,418.2,418.6,402.5
2016년 03월 19일,408.7,408.2,410.5,402.1
2016년 03월 20일,411.5,408.7,413.5,407.2
2016년 03월 21일,411.1,411.5,413.1,407.3
2016년 03월 22일,416.2,411.1,417.9,410.8
2016년 03월 23일,417.0,416.2,419.6,414.2
2016년 03월 24일,414.7,417.0,417.7,412.9
2016년 03월 25일,415.7,414.7,417.3,412.4
2016년 03월 26일,416.5,415.7,417.7,413.9
2016년 03월 27일,424.6,416.5,427.4,415.5
2016년 03월 28일,422.2,424.6,425.4,419.7
2016년 03월 29일,415.0,422.2,424.5,406.4
2016년 03월 30일,412.4,415.0,416.2,408.4
2016년 03월 31일,415.7,412.4,417.2,411.5
2016년 04월 01일,415.6,415.7,416.9,412.8
2016년 04월 02일,418.5,415.6,420.1,415.1
2016년 04월 03일,419.1,418.5,420.2,417.0
2016년 04월 04일,419.3,419.1,420.4,416.2
2016년 04월 05일,422.1,419.3,423.7,418.0
2016년 04월 06일,421.3,422.1,422.8,419.5
2016년 04월 07일,420.1,421.3,422.0,417.9
2016년 04월 08일,417.7,420.1,423.5,415.5
2016년 04월 09일,418.0,417.7,418.9,412.4
2016년 04월 10일,420.3,418.0,421.6,416.7
2016년 04월 11일,421.4,420.3,422.4,418.1
2016년 04월 12일,424.7,421.4,426.7,420.7
2016년 04월 13일,423.5,424.7,426.6,421.4
2016년 04월 14일,424.0,423.5,425.4,421.8
2016년 04월 15일,428.7,424.0,429.5,423.3
2016년 04월 16일,430.0,428.7,432.0,426.8
2016년 04월 17일,426.3,430.0,430.6,423.8
2016년 04월 18일,427.7,426.3,429.1,424.4
2016년 04월 19일,434.9,427.7,436.1,426.8
2016년 04월 20일,441.2,434.9,442.9,432.5
2016년 04월 21일,449.3,441.2,450.8,439.5
2016년 04월 22일,445.3,449.3,450.2,441.9
2016년 04월 23일,450.1,445.3,451.5,443.1
2016년 04월 24일,457.6,450.1,461.8,447.9
2016년 04월 25일,461.7,457.6,466.2,451.8
2016년 04월 26일,466.0,461.7,468.9,459.2
2016년 04월 27일,447.0,466.0,467.9,444.6
2016년 04월 28일,448.5,447.0,450.1,433.9
2016년 04월 29일,455.0,448.5,456.3,445.2
2016년 04월 30일,448.5,455.0,456.9,446.6
2016년 05월 01일,452.2,448.5,454.2,447.5
2016년 05월 02일,444.2,452.2,453.9,440.2
2016년 05월 03일,450.3,444.2,451.5,441.5
2016년 05월 04일,445.8,450.3,450.9,444.2
2016년 05월 05일,448.1,445.8,449.2,444.4
2016년 05월 06일,459.6,448.1,461.5,445.7
2016년 05월 07일,458.5,459.6,460.6,454.6
2016년 05월 08일,457.9,458.5,460.2,454.9
2016년 05월 09일,460.4,457.9,464.2,455.4
2016년 05월 10일,449.4,460.4,462.1,446.8
2016년 05월 11일,452.5,449.4,456.1,449.6
2016년 05월 12일,454.4,452.5,455.3,448.4
2016년 05월 13일,455.4,454.4,457.2,451.5
2016년 05월 14일,456.4,455.4,457.7,453.6
2016년 05월 15일,458.1,456.4,460.3,455.0
2016년 05월 16일,454.9,458.1,459.6,450.7
2016년 05월 17일,453.3,454.9,456.3,451.7
2016년 05월 18일,454.2,453.3,456.6,452.4
2016년 05월 19일,442.7,454.2,455.2,441.1
2016년 05월 20일,442.1,442.7,447.8,435.4
2016년 05월 21일,443.6,442.1,445.2,439.7
2016년 05월 22일,439.6,443.6,444.2,436.9
2016년 05월 23일,443.7,439.6,445.0,438.2
2016년 05월 24일,446.1,443.7,447.9,442.0
2016년 05월 25일,449.8,446.1,451.2,445.4
2016년 05월 26일,453.3,449.8,454.3,447.7
2016년 05월 27일,474.0,453.3,479.2,452.7
2016년 05월 28일,524.2,474.0,531.8,467.0
2016년 05월 29일,516.0,524.2,548.0,493.2
2016년 05월 30일,532.3,516.0,544.2,512.8
2016년 05월 31일,528.9,532.3,546.9,513.2
2016년 06월 01일,537.4,528.9,542.3,521.3
2016년 06월 02일,537.1,537.4,541.5,530.5
2016년 06월 03일,567.0,537.1,573.7,534.3
2016년 06월 04일,572.0,567.0,592.7,560.9
2016년 06월 05일,574.9,572.0,583.6,567.8
2016년 06월 06일,583.6,574.9,586.7,571.7
2016년 06월 07일,575.6,583.6,591.3,543.6
2016년 06월 08일,580.5,575.6,582.4,567.8
2016년 06월 09일,574.7,580.5,580.7,569.3
2016년 06월 10일,577.9,574.7,579.3,571.1
2016년 06월 11일,591.6,577.9,592.6,576.3
2016년 06월 12일,666.5,591.6,683.8,592.8
2016년 06월 13일,700.1,666.5,718.2,652.8
2016년 06월 14일,685.1,700.1,702.5,654.7
2016년 06월 15일,690.8,685.1,695.1,670.5
2016년 06월 16일,761.2,690.8,769.7,687.4
2016년 06월 17일,743.9,761.2,771.9,704.2
2016년 06월 18일,753.8,743.9,776.0,727.1
2016년 06월 19일,761.0,753.8,765.1,740.4
2016년 06월 20일,734.0,761.0,764.6,717.4
2016년 06월 21일,667.4,734.0,732.2,626.0
